Price,Close,mom,signal,signal_shift,ret_daily,strat_ret,wealth_market,wealth_strategy,trade,strat_ret_net,wealth_strategy_net
Ticker,SPY,,,,,,,,,,
Date,,,,,,,,,,,
2022-09-16,371.0473327636719,-0.09522591597139429,0,0,-0.0076288282996980206,-0.0,0.8164452509342105,0.9885644907230708,0.0,-0.0,0.9826483182304524
2022-09-19,373.9248046875,-0.07578983637708192,0,0,0.0077549996179619995,0.0,0.8227767835432922,0.9885644907230708,0.0,0.0,0.9826483182304524
2022-09-20,369.6326904296875,-0.066970237179099,0,0,-0.011478549173541852,-0.0,0.8133324997745419,0.9885644907230708,0.0,-0.0,0.9826483182304524
2022-09-21,363.18487548828125,-0.08102280330762057,0,0,-0.017443843870818987,-0.0,0.7991448546334119,0.9885644907230708,0.0,-0.0,0.9826483182304524
2022-09-22,360.1341857910156,-0.09164980314127258,0,0,-0.008399825827449803,-0.0,0.7924321770435886,0.9885644907230708,0.0,-0.0,0.9826483182304524
2022-09-23,354.1002197265625,-0.11930223990087863,0,0,-0.01675477170044226,-0.0,0.7791551568291388,0.9885644907230708,0.0,-0.0,0.9826483182304524
2022-09-26,350.59716796875,-0.09746493027456438,0,0,-0.00989282571052219,-0.0,0.7714471106611736,0.9885644907230708,0.0,-0.0,0.9826483182304524
2022-09-27,349.70220947265625,-0.0937767228717058,0,0,-0.0025526689256472057,-0.0,0.7694778615940084,0.9885644907230708,0.0,-0.0,0.9826483182304524
2022-09-28,356.5830993652344,-0.06568868958219243,0,0,0.019676426703034933,0.0,0.784618436337271,0.9885644907230708,0.0,0.0,0.9826483182304524
2022-09-29,349.1343994140625,-0.07819166791154397,0,0,-0.020889099804313638,-0.0,0.7682284635123172,0.9885644907230708,0.0,-0.0,0.9826483182304524
2022-09-30,343.7355651855469,-0.09528486590753826,0,0,-0.015463484083998225,-0.0,0.7563489748939201,0.9885644907230708,0.0,-0.0,0.9826483182304524
2022-10-03,352.8105773925781,-0.06150344736778235,0,0,0.026401144153159084,0.0,0.7763174532101885,0.9885644907230708,0.0,0.0,0.9826483182304524
2022-10-04,363.7430114746094,-0.028757791690514956,0,0,0.03098669592852521,0.0,0.8003729660768197,0.9885644907230708,0.0,0.0,0.9826483182304524
2022-10-05,362.8961486816406,-0.048119457780875785,0,0,-0.0023281898655195254,-0.0,0.7985095458485639,0.9885644907230708,0.0,-0.0,0.9826483182304524
2022-10-06,359.1526184082031,-0.06405640006906221,0,0,-0.010315706813195158,-0.0,0.7902723554860526,0.9885644907230708,0.0,-0.0,0.9826483182304524
2022-10-07,349.1343994140625,-0.10408197274884112,0,0,-0.02789404414909258,-0.0,0.7682284635123172,0.9885644907230708,0.0,-0.0,0.9826483182304524
2022-10-10,346.4687194824219,-0.12037641371697116,0,0,-0.007635111109401738,-0.0,0.7623629538359957,0.9885644907230708,0.0,-0.0,0.9826483182304524
2022-10-11,344.2745361328125,-0.08621333472870929,0,0,-0.006332991194377358,-0.0,0.7575349159624328,0.9885644907230708,0.0,-0.0,0.9826483182304524
2022-10-12,343.13897705078125,-0.09268948697477519,0,0,-0.0032984114793583874,-0.0,0.7550362540996075,0.9885644907230708,0.0,-0.0,0.9826483182304524
2022-10-13,352.1947021484375,-0.058050447002423344,0,0,0.026390837833371705,0.0,0.7749622934398667,0.9885644907230708,0.0,0.0,0.9826483182304524
2022-10-14,344.1686096191406,-0.07244014650187747,0,0,-0.022788794040161764,-0.0,0.7573018373457742,0.9885644907230708,0.0,-0.0,0.9826483182304524
2022-10-17,353.0127258300781,-0.05592589364297107,0,0,0.025697044889493093,0.0,0.7767622566549441,0.9885644907230708,0.0,0.0,0.9826483182304524
2022-10-18,357.1604919433594,-0.0337421413453165,0,0,0.01174962206681962,0.0,0.7858889196064097,0.9885644907230708,0.0,0.0,0.9826483182304524
2022-10-19,354.6294860839844,-0.023556568518429244,0,0,-0.007086466494665933,-0.0,0.7803197441090897,0.9885644907230708,0.0,-0.0,0.9826483182304524
2022-10-20,351.65582275390625,-0.023542233344182817,0,0,-0.008385268136936297,-0.0,0.7737765538221895,0.9885644907230708,0.0,-0.0,0.9826483182304524
2022-10-21,360.2015686035156,0.017230570717139404,1,0,0.024301448452311858,0.0,0.7925804448585069,0.9885644907230708,0.0,0.0,0.9826483182304524
2022-10-24,364.609130859375,0.039965989947397196,1,1,0.012236377184439595,0.012236377184439595,0.8022787581308065,1.0006609387027017,1.0,0.011736377184439595,0.9941810495328602
2022-10-25,370.4314270019531,0.059276770257059797,1,1,0.015968596641710908,0.015968596641710908,0.8150900240136101,1.0166400896079608,0.0,0.015968596641710908,1.0100567257016833
2022-10-26,367.640625,0.03100967391457843,1,1,-0.007533923416110144,-0.007533923416110144,0.8089491981954562,1.008980801031107,0.0,-0.007533923416110144,1.0024470356843198
2022-10-27,365.6773986816406,0.0473828969455361,1,1,-0.005340069037145678,-0.005340069037145678,0.8046293536295488,1.0035927738964463,0.0,-0.005340069037145678,0.9970938993076836
2022-10-28,374.3770446777344,0.08914259272428615,1,1,0.02379049410069678,0.02379049410069678,0.82377188352032,1.0274687418633317,0.0,0.02379049410069678,1.0208152558370038
2022-10-31,371.6728515625,0.05346289306097951,1,1,-0.007223180891238079,-0.007223180891238079,0.8178216301925368,1.0200471492807601,0.0,-0.007223180891238079,1.0134417225875576
2022-11-01,370.0464782714844,0.017329451282983577,1,1,-0.004375819444918827,-0.004375819444918827,0.8142429904006652,1.0155836071302033,0.0,-0.004375819444918827,1.0090070845915668
2022-11-02,360.75970458984375,-0.00588720519509045,0,1,-0.02509623581615983,-0.02509623581615983,0.7938085563019149,0.9900962814346376,0.0,-0.02509623581615983,0.9836848048564809
2022-11-03,357.0450439453125,-0.0058681862664167195,0,0,-0.01029677260866635,-0.0,0.7856348901028604,0.9900962814346376,1.0,-0.0005,0.9831929624540527
2022-11-04,362.1839904785156,0.03737698458345462,1,0,0.014392992201819332,0.0,0.796942526949588,0.9900962814346376,0.0,0.0,0.9831929624540527
2022-11-07,365.6485290527344,0.05535798325160379,1,1,0.009565686682178942,0.009565686682178942,0.8045658294660917,0.9995672322480318,1.0,0.009065686682178942,0.9921062817997846
2022-11-08,367.621337890625,0.0678144890414023,1,1,0.005395369271692374,0.005395369271692374,0.8089067592194467,1.0049602665778934,0.0,0.005395369271692374,0.99745906154686
2022-11-09,360.0475769042969,0.04927624369240147,1,1,-0.020602071223029705,-0.020602071223029705,0.7922416045532175,0.9842560035895407,0.0,-0.020602071223029705,0.9769093389188153
2022-11-10,379.8337097167969,0.07847650007157259,1,1,0.05495421739155115,0.05495421739155115,0.8357786219164662,1.0383450219797397,0.0,0.05495421739155115,1.0305946271015964
2022-11-11,383.5098876953125,0.11430815297103125,1,1,0.009678387895736273,0.009678387895736273,0.8438676116143377,1.0483945278720663,0.0,0.009678387895736273,1.0405691216659474
2022-11-14,380.24749755859375,0.07714954656231021,1,1,-0.008506664994542779,-0.008506664994542779,0.8366891125425896,1.039476186841347,0.0,-0.008506664994542779,1.0317173487442695
2022-11-15,383.4906311035156,0.07372074950644825,1,1,0.00852900693823,0.00852900693823,0.8438252397886068,1.0483418864510416,0.0,0.00852900693823,1.0405168731700016
2022-11-16,380.5650634765625,0.07313429483535949,1,1,-0.007628785137552496,-0.007628785137552496,0.8373878783406158,1.0403443114486102,0.0,-0.007628785137552496,1.0325789935125897
2022-11-17,379.40057373046875,0.07889745933761683,1,1,-0.003059896605999035,-0.003059896605999035,0.8348255580137766,1.0371609654209382,0.0,-0.003059896605999035,1.0294194085549147
2022-11-18,381.12322998046875,0.05808320451814075,1,1,0.0045404682261334095,0.0045404682261334095,0.8386160569343022,1.0418701618298178,0.0,0.0045404682261334095,1.0340934546708234
2022-11-21,379.73748779296875,0.04149198594653014,1,1,-0.003635942599381825,-0.003635942599381825,0.8355668970883692,1.038081981725396,0.0,-0.003635942599381825,1.0303335502272437
2022-11-22,384.84759521484375,0.03891723855496365,1,1,0.013456947460138702,0.013456947460138702,0.8468110769219185,1.052051396412791,0.0,0.013456947460138702,1.04419869467907
2022-11-23,387.2727355957031,0.053400275325130586,1,1,0.006301560438504383,0.006301560438504383,0.8521473081031369,1.0586809618716992,0.0,0.006301560438504383,1.0507787758633975
2022-11-25,387.1860656738281,0.058818693935506206,1,1,-0.0002237955681070325,-0.0002237955681070325,0.8519566013122091,1.058444033764393,0.0,-0.0002237955681070325,1.0505436162302983
2022-11-28,381.0078125,0.017711470071498203,1,1,-0.015956806614607855,-0.015956806614607855,0.8383620945810316,1.041554647005229,0.0,-0.015956806614607855,1.0337802949059007
2022-11-29,380.3534240722656,0.023355411817873595,1,1,-0.0017175197102667905,-0.0017175197102667905,0.8369221911592482,1.0397657563696776,0.0,-0.0017175197102667905,1.0320047568733144
2022-11-30,392.334716796875,0.06023091647703471,1,1,0.03150042030996136,0.03150042030996136,0.8632855919474983,1.0725188147192273,0.0,0.03150042030996136,1.0645133404767033
2022-12-01,392.0460205078125,0.08672342149059831,1,1,-0.0007358418123675214,-0.0007358418123675214,0.8626503503129289,1.071729610530806,0.0,-0.0007358418123675214,1.0637300270509575
2022-12-02,391.59381103515625,0.09676304902060329,1,1,-0.00115346017814566,-0.00115346017814566,0.8616553174861795,1.0704934131033192,0.0,-0.00115346017814566,1.0625030568244564
2022-12-05,384.5492858886719,0.06175119828076148,1,1,-0.017989367931690703,-0.017989367931690703,0.8461546829496228,1.0512359132265523,0.0,-0.017989367931690703,1.0433892984066953
2022-12-06,379.00604248046875,0.036531019179371294,1,1,-0.014414910160067018,-0.014414910160067018,0.833957439213384,1.0360824419803556,0.0,-0.014414910160067018,1.0283489354081874
2022-12-07,378.36126708984375,0.029214651306269213,1,1,-0.0017012272057858047,-0.0017012272057858047,0.8325386881293267,1.0343198303426215,0.0,-0.0017012272057858047,1.02659948022223
2022-12-08,381.32537841796875,0.05909719403368641,1,1,0.007834077073806789,0.007834077073806789,0.8390608603790579,1.0424227716124923,0.0,0.007834077073806789,1.034641939674221
2022-12-09,378.4767761230469,-0.003572441200023313,0,1,-0.007470266748937804,-0.007470266748937804,0.8327928519334331,1.03463559544338,0.0,-0.007470266748937804,1.026912888395216
2022-12-12,383.9333190917969,0.0011040951226288787,1,0,0.01441711437262927,0.0,0.8447993217284655,1.03463559544338,1.0,-0.0005,1.0263994319510186
2022-12-13,386.8396301269531,0.017336425908611286,1,1,0.007569832808549171,0.007569832808549171,0.8511943113507258,1.04246761391866,1.0,0.00706983280854917,1.0336559043297022
2022-12-14,384.36639404296875,0.0022836618900781147,1,1,-0.006393440307997156,-0.006393440307997156,0.8457522513305982,1.0358026594560508,0.0,-0.006393440307997156,1.0270472870063614
2022-12-15,374.964111328125,-0.014717462757278144,0,1,-0.024461771009545275,-0.024461771009545275,0.8250636534277417,1.0104650919893587,0.0,-0.024461771009545275,1.001923891455637
2022-12-16,370.5372619628906,-0.02336135573130349,0,0,-0.011806061517606214,-0.0,0.8153229011794328,1.0104650919893587,1.0,-0.0005,1.0014229295099093
2022-12-19,367.395263671875,-0.03601975746610164,0,0,-0.00847957442760583,-0.0,0.8084093099563503,1.0104650919893587,0.0,-0.0,1.0014229295099093
2022-12-20,367.8979797363281,-0.031178138680623135,0,0,0.0013683248374756207,0.0,0.8095154764940101,1.0104650919893587,0.0,0.0,1.0014229295099093
2022-12-21,373.39898681640625,-0.029748421299206074,0,0,0.01495253408029229,0.0,0.8216197842448109,1.0104650919893587,0.0,0.0,1.0014229295099093
2022-12-22,368.0719909667969,-0.04957938647390614,0,0,-0.014266230058702756,-0.0,0.8098983673819926,1.0104650919893587,0.0,-0.0,1.0014229295099093
2022-12-23,370.189208984375,-0.043898420414157036,0,0,0.005752184544161931,0.0,0.8145570522531893,1.0104650919893587,0.0,0.0,1.0014229295099093
2022-12-27,368.7293701171875,-0.03222622208780168,0,0,-0.00394349384519499,-0.0,0.8113448515310687,1.0104650919893587,0.0,-0.0,1.0014229295099093
2022-12-28,364.1468811035156,-0.04260916806067938,0,0,-0.012427784128547947,-0.0,0.8012616328624318,1.0104650919893587,0.0,-0.0,1.0014229295099093
2022-12-29,370.7016906738281,-0.05513920944764883,0,0,0.018000455064859366,0.0,0.8156847068799679,1.0104650919893587,0.0,0.0,1.0014229295099093
2022-12-30,369.7251892089844,-0.056934212136412476,0,0,-0.002634197494672197,-0.0,0.8135360322686622,1.0104650919893587,0.0,-0.0,1.0014229295099093
2023-01-03,368.16864013671875,-0.05982007436867909,0,0,-0.004210016297769181,-0.0,0.8101110323139887,1.0104650919893587,0.0,-0.0,1.0014229295099093
2023-01-04,371.0110168457031,-0.03520554982096136,0,0,0.00772031183299271,0.0,0.8163653421028003,1.0104650919893587,0.0,0.0,1.0014229295099093
2023-01-05,366.77655029296875,-0.032267274968657556,0,0,-0.011413317557886438,-0.0,0.8070479052101285,1.0104650919893587,0.0,-0.0,1.0014229295099093
2023-01-06,375.18743896484375,-0.008388353674284366,0,0,0.02293191499063041,0.0,0.8255550591657735,1.0104650919893587,0.0,0.0,1.0014229295099093
2023-01-09,374.9747619628906,-0.016654061897021788,0,0,-0.0005668553364683859,-0.0,0.825087088874937,1.0104650919893587,0.0,-0.0,1.0014229295099093
2023-01-10,377.6044006347656,-0.0023049643817448784,0,0,0.007012841765961841,0.0,0.830873294072355,1.0104650919893587,0.0,0.0,1.0014229295099093
2023-01-11,382.3802490234375,-0.004045155737025352,0,0,0.012647756171918267,0.0,0.8413819769055407,1.0104650919893587,0.0,0.0,1.0014229295099093
2023-01-12,383.7724304199219,-0.007928866300551118,0,0,0.0036408297762238195,0.0,0.8444453054602364,1.0104650919893587,0.0,0.0,1.0014229295099093
2023-01-13,385.2613220214844,0.002328320041464327,1,0,0.0038796210554608024,0.0,0.8477214332474851,1.0104650919893587,0.0,0.0,1.0014229295099093
2023-01-17,384.5555114746094,0.025579515096822325,1,1,-0.001832030641362059,-0.001832030641362059,0.8461683816064363,1.0086138889788074,1.0,-0.002332030641362059,0.9990875805533297
2023-01-18,378.4841613769531,0.021446964259314916,1,1,-0.015787967969501104,-0.015787967969501104,0.8328091023008293,0.9926899252060161,0.0,-0.015787967969501104,0.9833140178328273
2023-01-19,375.7289123535156,0.02268305965175288,1,1,-0.0072796943824906535,-0.0072796943824906535,0.8267465065571229,0.9854634459339388,0.0,-0.0072796943824906535,0.9761557923009854
2023-01-20,382.7283630371094,0.040311130035044496,1,1,0.018628991417642293,0.018628991417642293,0.8421479601323413,1.0038216360106422,0.0,0.018628991417642293,0.9943405901780422
2023-01-23,387.3205871582031,0.037283444340575844,1,1,0.011998651170382457,0.011998651170382457,0.8522525997398184,1.0158661416584165,0.0,0.011998651170382457,1.0062713360641409
2023-01-24,386.9048156738281,0.05116614458373747,1,1,-0.0010734556802816098,-0.0010734556802816098,0.851337744345593,1.0147756543782476,0.0,-0.0010734556802816098,1.0051911483825382
2023-01-25,387.0498352050781,0.045545968957227956,1,1,0.0003748196594488551,0.0003748196594488551,0.8516568424690045,1.0151560122434387,0.0,0.0003748196594488551,1.005567913786456
2023-01-26,391.3037414550781,0.061222059231994974,1,1,0.010990590521104515,0.010990590521104515,0.8610170540890781,1.0263131762890436,0.0,0.010990590521104515,1.0166196989680443
2023-01-27,392.2027587890625,0.07704549768633462,1,1,0.0022974923026326532,0.0022974923026326532,0.8629952341432833,1.028671122911658,0.0,0.0022974923026326532,1.018955374901128
2023-01-30,387.2818908691406,0.044726529747340704,1,1,-0.012546744788627162,-0.012546744788627162,0.852167453186686,1.015764648861055,0.0,-0.012546744788627162,1.0061708018612436
2023-01-31,392.9761657714844,0.06288718551269046,1,1,0.0147031788384544,0.0147031788384544,0.8646970236512,1.0306996181510388,0.0,0.0147031788384544,1.0209647111030407
2023-02-01,397.1526184082031,0.07872473402601932,1,1,0.010627750485884047,0.010627750485884047,0.8738868078644516,1.041653636518644,0.0,0.010627750485884047,1.0318152693075364
2023-02-02,402.9339904785156,0.08604319597897203,1,1,0.014557053894002747,0.014557053894002747,0.8866080252237925,1.05681704464433,0.0,0.014557053894002747,1.0468354597915013
2023-02-03,398.6512451171875,0.08690494198377263,1,1,-0.010628900669913732,-0.010628900669913732,0.8771843565905404,1.0455842412505336,0.0,-0.010628900669913732,1.035708749671634
2023-02-06,396.21490478515625,0.056045228695097205,1,1,-0.006111457977047263,-0.006111457977047263,0.8718234812571141,1.0391941970986682,0.0,-0.006111457977047263,1.0293790591715557
2023-02-07,401.39678955078125,0.07046348252767332,1,1,0.013078470050072566,0.013078470050072566,0.8832255985456853,1.0527852672816325,0.0,0.013078470050072566,1.0428417623671027
2023-02-08,397.00762939453125,0.051385070531879684,1,1,-0.01093471664574619,-0.01093471664574619,0.8735677768913186,1.0412733586950917,0.0,-0.01093471664574619,1.0314385831892678
2023-02-09,393.56591796875,0.029252737226568737,1,1,-0.008669131701650512,-0.008669131701650512,0.8659947027831297,1.032246422811144,0.0,-0.008669131701650512,1.0224969062694362
2023-02-10,394.4844055175781,0.027912310131124496,1,1,0.0023337578456197328,0.0023337578456197328,0.868015724715015,1.0346554359989926,0.0,0.0023337578456197328,1.0248831664465645
2023-02-13,399.1152038574219,0.03595970071235155,1,1,0.011738862867767708,0.011738862867767708,0.8782052422745106,1.046801114277575,0.0,0.011738862867767708,1.0369141293929642
2023-02-14,398.93157958984375,0.037383596610299996,1,1,-0.0004600783578360135,-0.0004600783578360135,0.8778011990488019,1.0463195037399373,0.0,-0.0004600783578360135,1.036437067643096
2023-02-15,400.22705078125,0.05744729006676175,1,1,0.003247351820926614,0.003247351820926614,0.8806517283709446,1.0497172712856782,0.0,0.003247351820926614,1.0398027434419828
2023-02-16,394.7164001464844,0.050535072411738824,1,1,-0.013768811038656015,-0.013768811038656015,0.8685262011321393,1.035263912533332,0.0,-0.013768811038656015,1.025485895950054
2023-02-17,393.7303161621094,0.028746113921881644,1,1,-0.0024982088000626845,-0.0024982088000626845,0.866356441333386,1.032677607116654,0.0,-0.0024982088000626845,1.0229240180604513
2023-02-21,385.8316955566406,-0.0038440807200221805,0,1,-0.020060991702291697,-0.020060991702291697,0.84897647195257,1.0119610702091442,0.0,-0.020060991702291697,1.0024031478220656
2023-02-22,385.3000183105469,-0.004147783377899672,0,0,-0.0013780030314168856,-0.0,0.8478065798006177,1.0119610702091442,1.0,-0.0005,1.0019019462481547
2023-02-23,387.34954833984375,0.0007743528287689205,1,0,0.005319309452108456,0.0,0.8523163253541108,1.0119610702091442,0.0,0.0,1.0019019462481547
2023-02-24,383.21173095703125,-0.020679614429334192,0,1,-0.01068238597552762,-0.01068238597552762,0.8432115533934349,1.0011509114649622,1.0,-0.01118238597552762,0.9906982919755755
2023-02-27,384.51690673828125,-0.019596629239711505,0,0,0.0034058868135129483,0.0,0.8460834365041394,1.0011509114649622,1.0,-0.0005,0.9902029428295878
2023-02-28,383.0957336425781,-0.010809070409070531,0,0,-0.003695996380909339,-0.0,0.8429563151848728,1.0011509114649622,0.0,-0.0,0.9902029428295878
2023-03-01,381.626220703125,-0.028882018954196287,0,0,-0.0038358895973092944,-0.0,0.8397228278244689,1.0011509114649622,0.0,-0.0,0.9902029428295878
2023-03-02,384.5942077636719,-0.03162112009953666,0,0,0.0077772094775838685,0.0,0.8462535281595689,1.0011509114649622,0.0,0.0,0.9902029428295878
2023-03-03,390.7622375488281,-0.030207808765978283,0,0,0.016037760477522367,0.0,0.8598255395474503,1.0011509114649622,0.0,0.0,0.9902029428295878
2023-03-06,391.03302001953125,-0.01910999950700465,0,0,0.0006929596687788031,0.0,0.8604213639685427,1.0011509114649622,0.0,0.0,0.9902029428295878
2023-03-07,385.0389099121094,-0.028206901704283305,0,0,-0.01532891034911188,-0.0,0.8472320420178084,1.0011509114649622,0.0,-0.0,0.9902029428295878
2023-03-08,385.6673583984375,-0.03918673881260282,0,0,0.0016321687760636472,0.0,0.8486148677028705,1.0011509114649622,0.0,0.0,0.9902029428295878
2023-03-09,378.5518493652344,-0.04648721753141982,0,0,-0.018449860684999986,-0.0,0.8329580416185329,1.0011509114649622,0.0,-0.0,0.9902029428295878
2023-03-10,373.0895690917969,-0.05202774920814912,0,0,-0.01442941114300933,-0.0,0.8209389475711433,1.0011509114649622,0.0,-0.0,0.9902029428295878
2023-03-13,372.55780029296875,-0.055582945530738725,0,0,-0.0014253113538461593,-0.0,0.8197688539683556,1.0011509114649622,0.0,-0.0,0.9902029428295878
2023-03-14,378.7162170410156,-0.05111052302505992,0,0,0.016530097459250825,0.0,0.8333197130185109,1.0011509114649622,0.0,0.0,0.9902029428295878
2023-03-15,376.34759521484375,-0.056611172267233,0,0,-0.006254344861908456,-0.0,0.8281078441530666,1.0011509114649622,0.0,-0.0,0.9902029428295878
2023-03-16,382.95068359375,-0.04316641554781531,0,0,0.017545185522274354,0.0,0.8426371499111828,1.0011509114649622,0.0,0.0,0.9902029428295878
2023-03-17,378.47296142578125,-0.04115217587785802,0,0,-0.011692686185981294,-0.0,0.8327844581486217,1.0011509114649622,0.0,-0.0,0.9902029428295878
2023-03-20,382.11224365234375,-0.029507691007928716,0,0,0.009615699395942645,0.0,0.8407922631597918,1.0011509114649622,0.0,0.0,0.9902029428295878
2023-03-21,387.1295471191406,0.003363776427510956,1,0,0.013130444130342367,0.0,0.8518322389964356,1.0011509114649622,0.0,0.0,0.9902029428295878
2023-03-22,380.5303649902344,-0.012379063310783978,0,1,-0.017046443956589385,-0.017046443956589385,0.8373115284739667,0.9840848485605863,1.0,-0.017546443956589386,0.9728284023875786
2023-03-23,381.5591125488281,-0.014948864186967725,0,0,0.002703457209308757,0.0,0.839575164362057,0.9840848485605863,1.0,-0.0005,0.9723419881863848
2023-03-24,384.0628662109375,0.0022210574080825385,1,0,0.006561902415026077,0.0,0.8450843746606803,0.9840848485605863,0.0,0.0,0.9723419881863848
2023-03-27,384.7810363769531,0.0006869129394397877,1,1,0.0018699286736594267,0.0018699286736594267,0.8466646221645199,0.9859250170362236,1.0,0.0013699286736594267,0.9736740273566045
2023-03-28,383.91729736328125,0.002144538945634933,1,1,-0.002244754631893331,-0.002244754631893331,0.8447640678322559,0.983711857287532,0.0,-0.002244754631893331,0.9714883680737415
2023-03-29,389.4974670410156,0.02062553857905325,1,1,0.014534822254841373,0.014534822254841373,0.8570425634054745,0.9980099342831861,0.0,0.014534822254841373,0.9856087788263392
2023-03-30,391.77813720703125,0.018679245028499825,1,1,0.005855417195243184,0.005855417195243184,0.8620609051682941,1.0038536988134115,0.0,0.005855417195243184,0.9913799294176616
2023-03-31,397.3000793457031,0.016730996930219177,1,1,0.014094564280787925,0.014094564280787925,0.8742112780101429,1.0180025792998437,0.0,0.014094564280787925,1.005352997559522
2023-04-03,398.8140563964844,0.01989866834408116,1,1,0.003810663852054974,0.003810663852054974,0.877542603326315,1.0218818449300804,0.0,0.003810663852054974,1.009184059885877
2023-04-04,396.60137939453125,0.030029353358238975,1,1,-0.005548141963565567,-0.005548141963565567,0.8726738723839836,1.016212299384418,0.0,-0.005548141963565567,1.0035849634542626
2023-04-05,395.5629577636719,0.025658379299528633,1,1,-0.002618300603100976,-0.002618300603100976,0.8703889498576102,1.0135515501080612,0.0,-0.002618300603100976,1.0009572763391872
2023-04-06,397.1060485839844,0.049013627194959275,1,1,0.0039009992973972896,0.0039009992973972896,0.8737843365394671,1.0175054139929087,0.0,0.0039009992973972896,1.0048620099709111
2023-04-10,397.51361083984375,0.06546428464216181,1,1,0.0010263310199194464,0.0010263310199194464,0.8746811285087772,1.0185497113622257,0.0,0.0010263310199194464,1.005893331022483
2023-04-11,397.6202697753906,0.06727135886757285,1,1,0.00026831517874703614,0.00026831517874703614,0.8749158187321197,1.0188230037100927,0.0,0.00026831517874703614,1.0061632274713967
2023-04-12,395.9996032714844,0.0456367735332468,1,1,-0.004075915206289027,-0.004075915206289027,0.8713497360423266,1.0146703675367537,0.0,-0.004075915206289027,1.0020621914725372
2023-04-13,401.25958251953125,0.06619409190183911,1,1,0.013282789186131572,0.013282789186131572,0.8829236908935681,1.028148020122159,0.0,0.013282789186131572,1.01537237231326
2023-04-14,400.2793884277344,0.04525048675031851,1,1,-0.002442792981147468,-0.002442792981147468,0.8807668910985645,1.0256364673550238,0.0,-0.002442792981147468,1.012892027808922
2023-04-17,401.7156982421875,0.06141188191845015,1,1,0.003588268234582026,0.003588268234582026,0.8839273189559651,1.0293167261110627,0.0,0.003588268234582026,1.0165265560973702
2023-04-18,401.977783203125,0.05198875430135508,1,1,0.0006524140382970778,0.0006524140382970778,0.8845040055476863,1.0299882667930316,0.0,0.0006524140382970778,1.01718975229287
2023-04-19,401.9098205566406,0.03817914067135608,1,1,-0.00016907065346449812,-0.00016907065346449812,0.8843544618774763,1.0298141260037041,0.0,-0.00016907065346449812,1.0170177753567524
2023-04-20,399.7165832519531,0.050419677447320455,1,1,-0.00545703835166278,-0.00545703835166278,0.8795285056625468,1.0241943908230178,0.0,-0.00545703835166278,1.011467870352308
2023-04-21,400.0270690917969,0.04840129860771025,1,1,0.00077676497011403,0.00077676497011403,0.8802116925959622,1.0249899491483965,0.0,0.00077676497011403,1.0122535431623934
2023-04-24,400.4444274902344,0.04265333287988238,1,1,0.0010433253914168272,0.0010433253914168272,0.8811300398046695,1.02605934718829,0.0,0.0010433253914168272,1.0133096529865264
2023-04-25,394.08782958984375,0.0241872450381706,1,1,-0.015873857804016067,-0.015873857804016067,0.8671431068459632,1.0097718270125415,0.0,-0.015873857804016067,0.9972245196435814
2023-04-26,392.4186096191406,0.02214360309953678,1,1,-0.004235654707836045,-0.004235654707836045,0.8634701880630835,1.0054947822196156,0.0,-0.004235654707836045,0.9930006209121836
2023-04-27,400.2308654785156,0.02755704297396555,1,1,0.01990796478015433,0.01990796478015433,0.8806601221557566,1.0255121369306728,0.0,0.01990796478015433,1.0127692422999748
2023-04-28,403.6468811035156,0.03029455390516711,1,1,0.00853511290518738,0.00853511290518738,0.8881766557294521,1.034264998805016,0.0,0.00853511290518738,1.021413342129906
2023-05-01,403.2393493652344,0.01494907836241155,1,1,-0.0010096243953802153,-0.0010096243953802153,0.8872799309104205,1.0332207796309347,0.0,-0.0010096243953802153,1.020382098301925
2023-05-02,398.7072448730469,-0.0002678228656296522,0,1,-0.011239241654669274,-0.011239241654669274,0.8773075773515799,1.0216081616060368,0.0,-0.011239241654669274,1.008913777319011
2023-05-03,395.97052001953125,-0.0015906635926559165,0,0,-0.00686399579818775,-0.0,0.8712857418269204,1.0216081616060368,1.0,-0.0005,1.0084093204303517
2023-05-04,393.1658935546875,-0.006059880385504868,0,0,-0.007082917346234341,-0.0,0.8651144969326079,1.0216081616060368,0.0,-0.0,1.0084093204303517
2023-05-05,400.4444274902344,0.008406769219844623,1,0,0.01851262801495901,0.0,0.8811300398046696,1.0216081616060368,0.0,0.0,1.0084093204303517
2023-05-08,400.5511474609375,0.007641339914566059,1,1,0.00026650382269521877,0.00026650382269521877,0.8813648643285692,1.0218804240864015,1.0,-0.00023349617730478124,1.0081738607088728
2023-05-09,398.7945861816406,0.0029533615248371614,1,1,-0.004385360747139466,-0.004385360747139466,0.8774997614486348,1.0173991097863426,0.0,-0.004385360747139466,1.003752654633828
2023-05-10,400.6578674316406,0.01176330511867385,1,1,0.004672283211867079,0.004672283211867079,0.8815996888524686,1.0221526865667658,0.0,0.004672283211867079,1.0084424713109406
2023-05-11,399.9591979980469,-0.003240756303735326,0,1,-0.0017438056017031744,-0.0017438056017031744,0.880062350376588,1.0203702509861348,0.0,-0.0017438056017031744,1.006683943680473
2023-05-12,399.4351501464844,-0.002109122542047648,0,0,-0.0013102532812986345,-0.0,0.8789092457942597,1.0203702509861348,1.0,-0.0005,1.006180601708633
2023-05-15,400.8132019042969,-0.002246604605793956,0,0,0.0034500012262494995,0.0,0.8819414837700119,1.0203702509861348,0.0,0.0,1.006180601708633
