Price,Close,mom,signal,signal_shift,ret_daily,strat_ret,wealth_market,wealth_strategy
Ticker,SPY,,,,,,,
Date,,,,,,,,
2022-11-17,379.4006652832031,0.0788977196851739,1,1.0,-0.0030596560354813063,-0.0030596560354813063,0.8348258155233983,1.037161496383614
2022-11-18,381.1232604980469,0.05808328924175332,1,1.0,0.004540306257918347,0.004540306257918347,0.838616180397891,1.0418705272161164
2022-11-21,379.7374572753906,0.041491902247095425,1,1.0,-0.0036361024536925024,-0.0036361024536925024,0.83556688604664,1.038082179235676
2022-11-22,384.8475341796875,0.03891690260719405,1,1.0,0.013456868176664916,0.013456868176664916,0.846810999484956,1.0520515142781957
2022-11-23,387.2727355957031,0.05340036276712068,1,1.0,0.006301720033584202,0.006301720033584202,0.8521473653250697,1.058681248382085
2022-11-25,387.18609619140625,0.05881886575407025,1,1.0,-0.00022371676685062347,-0.00022371676685062347,0.851956725671619,1.0584444036360716
2022-11-28,381.00775146484375,0.017711141121535823,1,1.0,-0.015957041813578487,-0.015957041813578487,0.8383620165767175,1.0415547620299026
2022-11-29,380.3533630371094,0.023355247600455042,1,1.0,-0.0017175199854031487,-0.0017175199854031487,0.836922113058244,1.0397658709102244
2022-11-30,392.3347473144531,0.06023108638342989,1,1.0,0.03150066606923829,0.03150066606923829,0.8632857170676531,1.072519188399958
2022-12-01,392.0460205078125,0.08672332956191653,1,1.0,-0.0007359195396711149,-0.0007359195396711149,0.862650408240144,1.0717299005725422
2022-12-02,391.5937194824219,0.096762886345926,1,1.0,-0.001153693703623837,-0.001153693703623837,0.8616551738957289,1.0704934525342662
2022-12-05,384.5491943359375,0.06175067711219229,1,1.0,-0.01798937213751861,-0.01798937213751861,0.8461545383183003,1.0512359474458501
2022-12-06,379.0060119628906,0.036530935717862034,1,1.0,-0.014414754873220192,-0.014414754873220192,0.8339574280635792,1.0360826389495008
2022-12-07,378.36126708984375,0.02921456586744209,1,1.0,-0.0017011468227317028,-0.0017011468227317028,0.8325387440345353,1.0343201102601645
2022-12-08,381.3253479003906,0.05909710927383771,1,1.0,0.007833996416559907,0.007833996416559907,0.8390608495719492,1.0424229702975185
2022-12-09,378.47674560546875,-0.0035724414870496046,0,1.0,-0.007470267346785464,-0.007470267346785464,0.8327928407054257,1.034635792020966
2022-12-12,383.933349609375,0.0011040153725030422,1,0.0,0.014417276800393841,0.0,0.8447994456072622,1.034635792020966
2022-12-13,386.83966064453125,0.017336506165755106,1,1.0,0.007569832206848481,0.007569832206848481,0.8511944356589478,1.0424678113617645
2022-12-14,384.36639404296875,0.002283821410401954,1,1.0,-0.00639351869309801,-0.00639351869309801,0.8457523081231013,1.0358027739228701
2022-12-15,374.964111328125,-0.014717462757278144,0,1.0,-0.024461771009545275,-0.024461771009545275,0.8250637088309997,1.010465203656117
2022-12-16,370.53729248046875,-0.023361510966561805,0,0.0,-0.011805980129608762,-0.0,0.8153230230788796,1.010465203656117
2022-12-19,367.3952331542969,-0.036019914727352,0,0.0,-0.008479738449909235,-0.0,0.8084092970909814,1.010465203656117
2022-12-20,367.8979797363281,-0.031178060821312026,0,0.0,0.001368408015844036,0.0,0.8095155308532036,1.010465203656117
2022-12-21,373.39898681640625,-0.0297482674214975,0,0.0,0.01495253408029229,0.0,0.821619839416812,1.010465203656117
2022-12-22,368.072021484375,-0.04957930767264984,0,0.0,-0.014266148329562633,-0.0,0.8098984889171804,1.010465203656117
2022-12-23,370.189208984375,-0.04389849577302174,0,0.0,0.005752101155262368,0.0,0.8145571069509262,1.010465203656117
2022-12-27,368.7294006347656,-0.032225986959247166,0,0.0,-0.003943411407410835,-0.0,0.8113449731633884,1.010465203656117
2022-12-28,364.14691162109375,-0.042608934193739345,0,0.0,-0.012427783099972944,-0.0,0.8012617538176604,1.010465203656117
2022-12-29,370.70159912109375,-0.05513951629683356,0,0.0,0.0180001183336147,0.0,0.815684560202578,1.010465203656117
2022-12-30,369.7251892089844,-0.056934212136412476,0,0.0,-0.0026339511737321075,-0.0,0.8135360868978372,1.010465203656117
2023-01-03,368.16864013671875,-0.059819854559119534,0,0.0,-0.004210016297769181,-0.0,0.8101110867131739,1.010465203656117
2023-01-04,371.010986328125,-0.035205399483910216,0,0.0,0.007720228942776686,0.0,0.8163653297716812,1.010465203656117
2023-01-05,366.77655029296875,-0.032267197046782714,0,0.0,-0.01141323624150381,-0.0,0.8070479594036238,1.010465203656117
2023-01-06,375.1875305175781,-0.008388111702543832,0,0.0,0.022932164605100835,0.0,0.8255553160528785,1.010465203656117
2023-01-09,374.9747619628906,-0.01665398319956135,0,0.0,-0.0005670992167410294,-0.0,0.8250871442797685,1.010465203656117
2023-01-10,377.60443115234375,-0.002304803302325742,0,0.0,0.007012923151647588,0.0,0.8308734170160149,1.010465203656117
2023-01-11,382.3802795410156,-0.004045155415489443,0,0.0,0.01264775514974037,0.0,0.8413821005548616,1.010465203656117
2023-01-12,383.77252197265625,-0.00792870789609501,0,0.0,0.003640989104646719,0.0,0.8444455636158267,1.010465203656117
2023-01-13,385.26129150390625,0.0023282406443614345,1,0.0,0.003879302050072475,0.0,0.8477214230219362,1.010465203656117
2023-01-17,384.55560302734375,0.025579759260814683,1,1.0,-0.0018317139357753032,-0.0018317139357753032,0.8461686398777316,1.008614320460964
2023-01-18,378.48419189453125,0.02144696249293565,1,1.0,-0.015788122926870485,-0.015788122926870485,0.8328092253744792,0.9926901935837245
2023-01-19,375.7288818359375,0.022683061535914595,1,1.0,-0.007279855057622964,-0.007279855057622964,0.8267464949231017,0.9854635528573112
2023-01-20,382.7283935546875,0.040311212986242184,1,1.0,0.018629155375408102,0.018629155375408102,0.8421480838330982,1.0038219065002918
2023-01-23,387.3205871582031,0.037283444340575844,1,1.0,0.011998570476740689,0.011998570476740689,0.8522526569688218,1.0158663343915317
2023-01-24,386.9048767089844,0.05116622325342601,1,1.0,-0.0010732980972398831,-0.0010732980972398831,0.8513379358137295,1.0147760069877791
2023-01-25,387.04986572265625,0.04554605139501211,1,1.0,0.0003747407241416756,0.0003747407241416756,0.8516569668082856,1.0151562848834794
2023-01-26,391.3036804199219,0.06122180587253068,1,1.0,0.01099035311463914,0.01099035311463914,0.8610169776060512,1.0263132109208941
2023-01-27,392.2027587890625,0.0770454074238085,1,1.0,0.0022976486399917118,0.0022976486399917118,0.8629952920936576,1.028671318074172
2023-01-30,387.2818908691406,0.04472678776503125,1,1.0,-0.012546744788627162,-0.012546744788627162,0.8521675104099716,1.0157648415749148
2023-01-31,392.9761962890625,0.0628872680539374,1,1.0,0.014703257637847855,0.014703257637847855,0.8646971488661328,1.0306998937400584
2023-02-01,397.1526184082031,0.07872473402601932,1,1.0,0.010627672002984534,0.010627672002984534,0.873886866546198,1.0416538341442387
2023-02-02,402.93402099609375,0.0860433675668455,1,1.0,0.014557130734936585,0.014557130734936585,0.886608151910055,1.0568173251884243
2023-02-03,398.6512451171875,0.08690494198377263,1,1.0,-0.010628975603298008,-0.010628975603298008,0.877184415493718,1.0455844396218539
2023-02-06,396.21490478515625,0.05604497100042338,1,1.0,-0.006111457977047263,-0.006111457977047263,0.8718235398003074,1.0391943942576505
2023-02-07,401.3968200683594,0.07046356391335906,1,1.0,0.013078547072864266,0.013078547072864266,0.8832257250048168,1.0527855470608058
2023-02-08,397.0077209472656,0.051385228016812334,1,1.0,-0.010934563757496352,-0.010934563757496352,0.8735680370024906,1.0412737963734988
2023-02-09,393.56591796875,0.02925265508242436,1,1.0,-0.008669360309425334,-0.008669360309425334,0.8659947609349187,1.0322466186519739
2023-02-10,394.4844055175781,0.027912064912466894,1,1.0,0.0023337578456197328,0.0023337578456197328,0.8680157830025161,1.0346556322968674
2023-02-13,399.115234375,0.035959861986169184,1,1.0,0.011738940228438244,0.011738940228438244,0.8782053683965237,1.0468013929214173
2023-02-14,398.93157958984375,0.037383349636119556,1,1.0,-0.0004601547857321364,-0.0004601547857321364,0.8778012579934005,1.0463197022507533
2023-02-15,400.2270812988281,0.057447285434726325,1,1.0,0.003247428319202772,0.003247428319202772,0.88065185465724,1.0497175504827823
2023-02-16,394.7164001464844,0.05053515773865325,1,1.0,-0.013768886239432732,-0.013768886239432732,0.868526259453919,1.0352641089466488
2023-02-17,393.7303161621094,0.028746031892848967,1,1.0,-0.0024982088000626845,-0.0024982088000626845,0.8663564995094657,1.0326778030392891
2023-02-21,385.83172607421875,-0.003844001928501317,0,1.0,-0.02006091419345668,-0.02006091419345668,0.8489765961118628,1.0119613422430307
2023-02-22,385.3000183105469,-0.004147940475934142,0,0.0,-0.001378082017987281,-0.0,0.847806636731069,1.0119613422430307
2023-02-23,387.34954833984375,0.0007742739210823135,1,0.0,0.005319309452108456,0.0,0.852316382587393,1.0119613422430307
2023-02-24,383.21173095703125,-0.02067946167592105,0,1.0,-0.01068238597552762,-0.01068238597552762,0.843211610015329,1.0011511805928777
2023-02-27,384.5168762207031,-0.019596707050429152,0,0.0,0.0034058071771769782,0.0,0.8460834261685981,1.0011511805928777
2023-02-28,383.0957336425781,-0.010809070409070531,0,0.0,-0.0036959173082153907,-0.0,0.8429563717896275,1.0011511805928777
2023-03-01,381.626220703125,-0.02888209436886291,0,0.0,-0.0038358895973092944,-0.0,0.8397228842120941,1.0011511805928777
2023-03-02,384.59423828125,-0.03162104325860271,0,0.0,0.007777289444778068,0.0,0.8462536521360153,1.0011511805928777
2023-03-03,390.76226806640625,-0.030207806478087185,0,0.0,0.016037759204925006,0.0,0.8598256644352611,1.0011511805928777
2023-03-06,391.0329284667969,-0.019110229163215475,0,0.0,0.0006926472244361825,0.0,0.8604212202952312,1.0011511805928777
2023-03-07,385.0389709472656,-0.028206747658699682,0,0.0,-0.015328523720580245,-0.0,0.8472322332102451,1.0011511805928777
2023-03-08,385.6673583984375,-0.039186811861745885,0,0.0,0.0016320100005096094,0.0,0.8486149246875984,1.0011511805928777
2023-03-09,378.5518798828125,-0.04648736054910274,0,0.0,-0.018449781555725853,-0.0,0.8329581647021834,1.0011511805928777
2023-03-10,373.0895690917969,-0.05202774920814912,0,0.0,-0.014429490596392203,-0.0,0.8209390026974251,1.0011511805928777
2023-03-13,372.5578308105469,-0.05558286817006819,0,0.0,-0.001425229556924923,-0.0,0.8197689761663484,1.0011511805928777
2023-03-14,378.7161865234375,-0.05111067204314235,0,0.0,0.016529932277875803,0.0,0.8333197018258817,1.0011511805928777
2023-03-15,376.34759521484375,-0.056611172267233,0,0.0,-0.006254264784236185,-0.0,0.8281078997607418,1.0011511805928777
2023-03-16,382.95068359375,-0.04316648850700522,0,0.0,0.017545185522274354,0.0,0.842637206494505,1.0011511805928777
2023-03-17,378.47296142578125,-0.04115217587785802,0,0.0,-0.011692686185981294,-0.0,0.8327845140703328,1.0011511805928777
2023-03-20,382.11224365234375,-0.029507691007928716,0,0.0,0.009615699395942645,0.0,0.8407923196192293,1.0011511805928777
2023-03-21,387.1295166015625,0.0033636179703224744,1,0.0,0.013130364264861472,0.0,0.8518322290469276,1.0011511805928777
2023-03-22,380.5303649902344,-0.012379063310783978,0,1.0,-0.017046366469958496,-0.017046366469958496,0.837311584699672,0.9840851906766599
2023-03-23,381.5591125488281,-0.014948864186967725,0,0.0,0.002703457209308757,0.0,0.8395752207397661,0.9840851906766599
2023-03-24,384.0628967285156,0.0022211370444185086,1,0.0,0.0065619823962848045,0.0,0.8450844985586173,0.9840851906766599
2023-03-27,384.7810363769531,0.0006869923599877037,1,1.0,0.0018698490652304667,0.0018698490652304667,0.8466646790182879,0.9859252814505538
2023-03-28,383.9173278808594,0.002144618606083837,1,1.0,-0.002244675320349221,-0.002244675320349221,0.8447641917086841,0.9837121993035733
2023-03-29,389.4975280761719,0.02062569851344187,1,1.0,0.014534900589441957,0.014534900589441957,0.8570427552566902,0.9980103583290721
2023-03-30,391.77813720703125,0.01867916419623472,1,1.0,0.005855259575391569,0.005855259575391569,0.8620609630559268,1.0038539680360183
2023-03-31,397.300048828125,0.0167308394284571,1,1.0,0.014094486385736626,0.014094486385736626,0.8742112695633936,1.0180027741217696
2023-04-03,398.81402587890625,0.019898829089965098,1,1.0,0.0038106641447612777,0.0038106641447612777,0.877542595103265,1.021882040792383
2023-04-04,396.6013488769531,0.030029110822839433,1,1.0,-0.0055481423881139635,-0.0055481423881139635,0.8726738638339971,1.0162124937262103
2023-04-05,395.56292724609375,0.02565830017025461,1,1.0,-0.002618300804573259,-0.002618300804573259,0.8703889411541905,1.0135517437362696
2023-04-06,397.1059875488281,0.04901338139374545,1,1.0,0.003900922448615507,0.003900922448615507,0.8737842609137656,1.0175055304862437
2023-04-10,397.5135498046875,0.06546412104831911,1,1.0,0.001026331177666373,0.001026331177666373,0.8746810529432956,1.0185498281356298
2023-04-11,397.6203308105469,0.06727143527079638,1,1.0,0.0002686223046028946,0.0002686223046028946,0.8749160117835297,1.0188234333378166
2023-04-12,395.9996337890625,0.04563693837404914,1,1.0,-0.004075991331179196,-0.004075991331179196,0.8713498617039902,1.0146707178555294
2023-04-13,401.25958251953125,0.06619409190183911,1,1.0,0.01328271109783552,0.01328271109783552,0.8829237501821432,1.0281482958602377
2023-04-14,400.2794189453125,0.04525056644094039,1,1.0,-0.0024427169266942883,-0.0024427169266942883,0.8807670173925929,1.0256368206147881
2023-04-17,401.71575927734375,0.061412043185337106,1,1.0,0.003588344201697513,0.003588344201697513,0.8839275126125,1.0293171585530887
2023-04-18,401.9776916503906,0.05198851470491217,1,1.0,0.0006520340987321571,0.0006520340987321571,0.8845038634915309,1.0299883084388755
2023-04-19,401.9097900390625,0.038179143681033256,1,1.0,-0.00016891885479852764,-0.00016891885479852764,0.884354454111845,1.0298143239933581
2023-04-20,399.716552734375,0.0504195972498358,1,1.0,-0.0054570387660234365,-0.0054570387660234365,0.8795284975728511,1.0241945873055203
2023-04-21,400.027099609375,0.04840137858896898,1,1.0,0.0007769177255123605,0.0007769177255123605,0.8802118188527087,1.0249903022347717
2023-04-24,400.4444274902344,0.04265325003081055,1,1.0,0.0010432490230458669,0.0010432490230458669,0.8811300989728003,1.0260596223662097
2023-04-25,394.08782958984375,0.0241872450381706,1,1.0,-0.015873857804016067,-0.015873857804016067,0.8671431650748674,1.0097720978223261
2023-04-26,392.4185791015625,0.022143442359396026,1,1.0,-0.004235732146355753,-0.004235732146355753,0.8634701788950672,1.005494973687087
2023-04-27,400.2308349609375,0.027556803602272417,1,1.0,0.019907966328355453,0.019907966328355453,0.8806601141420493,1.0255123337665804
2023-04-28,403.64691162109375,0.030294631800218408,1,1.0,0.00853526605587418,0.00853526605587418,0.8881767825210481,1.0342653543788585
2023-05-01,403.23931884765625,0.014949079510686358,1,1.0,-0.0010097755283213772,-0.0010097755283213772,0.8872799233412352,1.0332209785342161
2023-05-02,398.70721435546875,-0.0002678228861237031,0,1.0,-0.011239242505266978,-0.011239242505266978,0.8773075691127483,1.0216083573949408
2023-05-03,395.9705505371094,-0.0015905098195706513,0,0.0,-0.006863843240918821,-0.0,0.8712858674842868,1.0216083573949408
2023-05-04,393.1658935546875,-0.006059803703280187,0,0.0,-0.007082993870674348,-0.0,0.8651145550252904,1.0216083573949408
2023-05-05,400.4444274902344,0.008406924211878719,1,0.0,0.01851262801495901,0.0,0.8811300989728005,1.0216083573949408
2023-05-08,400.5511474609375,0.0076414946301641695,1,1.0,0.00026650382269521877,0.00026650382269521877,0.8813649235124685,1.021880619927484
2023-05-09,398.79461669921875,0.0029532843209452153,1,1.0,-0.004385284558172553,-0.004385284558172553,0.8774998875232743,1.0173993826246202
2023-05-10,400.6578369140625,0.0117631500828137,1,1.0,0.004672129805225023,0.004672129805225023,0.8815996809018535,1.0221528046039983
2023-05-11,399.9591369628906,-0.0032409084126416854,0,1.0,-0.001743881903205402,-0.001743881903205402,0.880062275172457,1.0203702908257386
2023-05-12,399.43511962890625,-0.0021092748626219127,0,0.0,-0.0013101771795076544,-0.0,0.8789092376629806,1.0203702908257386
2023-05-15,400.8132019042969,-0.0022467562006293074,0,0.0,0.003450077891675951,0.0,0.8819415429926314,1.0203702908257386
2023-05-16,398.1346435546875,-0.009560351670076073,0,0.0,-0.00668280969010826,-0.0,0.8760476955030112,1.0203702908257386
2023-05-17,402.96759033203125,0.002631934626091015,1,0.0,0.01213897573492595,0.0,0.8866820172213601,1.0203702908257386
2023-05-18,406.8494873046875,0.0178449817039541,1,1.0,0.009633273409054288,0.009633273409054288,0.8952236675201453,1.0301997968157393
2023-05-19,406.2574768066406,0.015574887809724824,1,1.0,-0.001455109362356155,-0.001455109362356155,0.8939210191801339,1.0287007434462954
2023-05-22,406.4225158691406,0.014928634208680736,1,1.0,0.00040624252333087973,0.00040624252333087973,0.8942841679106242,1.0291186454320653
2023-05-23,401.8612976074219,0.019725217156968622,1,1.0,-0.01122284835023113,-0.01122284835023113,0.8842477523121506,1.017569002939986
2023-05-24,398.9498596191406,0.01664365773030263,1,1.0,-0.007244882763319582,-0.007244882763319582,0.8778414810129201,1.0101968348100978
2023-05-25,402.40478515625,0.005431740899035642,1,1.0,0.008660049512005497,0.008660049512005497,0.8854436317021843,1.0189451894164245
2023-05-26,407.6161193847656,0.009833365868528787,1,1.0,0.012950477779463121,0.012950477779463121,0.8969105497795106,1.0321410164504528
2023-05-30,407.7714538574219,0.01123931818632462,1,1.0,0.0003810802990096285,0.0003810802990096285,0.8972523447200055,1.0325343450576219
2023-05-31,405.5102233886719,0.01706266851529281,1,1.0,-0.005545337829216068,-0.005545337829216068,0.8922767773504768,1.026808593294009
2023-06-01,409.3630065917969,0.03382184871203542,1,1.0,0.009501075388257618,0.009501075388257618,0.9007543662792753,1.0365643791482062
2023-06-02,415.2828674316406,0.05625354141731198,1,1.0,0.014461152435659264,0.014461152435659264,0.9137803124771255,1.051554294644443
2023-06-05,414.487060546875,0.03506762010562148,1,1.0,-0.001916300784781666,-0.001916300784781666,0.9120292345472076,1.0495392003243753
2023-06-06,415.3896179199219,0.037045132820226145,1,1.0,0.002177528465800771,0.002177528465800771,0.9140152041670767,1.0518246018090553
2023-06-07,413.9532775878906,0.038011197378085226,1,1.0,-0.0034578147119415092,-0.0034578147119415092,0.9108547089471696,1.048187587226538
2023-06-08,416.4571228027344,0.039433362917248305,1,1.0,0.006048617924790056,0.006048617924790056,0.9163641210665868,1.054527673455179
2023-06-09,417.204345703125,0.043117426623096256,1,1.0,0.0017942372923336336,0.0017942372923336336,0.918008295745961,1.05641974633269
2023-06-12,420.98919677734375,0.05396139720629023,1,1.0,0.009071935882738913,0.009071935882738913,0.9263364081447908,1.0660035185366796
2023-06-13,423.76470947265625,0.05726235428203186,1,1.0,0.006592835912557771,0.006592835912557771,0.9324435920835176,1.0730315048166013
2023-06-14,424.2694091796875,0.0656430332001745,1,1.0,0.0011909904146083505,0.0011909904146083505,0.933554123463852,1.0743094750534106
2023-06-15,429.5293273925781,0.06591531849660903,1,1.0,0.012397590066793862,0.012397590066793862,0.9451279447917219,1.0876283235299953
2023-06-16,428.0662841796875,0.05214900727922234,1,1.0,-0.003406154410391271,-0.003406154410391271,0.9419086930741856,1.0839236935189371
2023-06-20,425.84539794921875,0.04821553389379485,1,1.0,-0.005188183028067006,-0.005188183028067006,0.9370218983787894,1.0783000990085025
2023-06-21,423.6634521484375,0.04242121340749749,1,1.0,-0.005123798005776337,-0.005123798005776337,0.9322207874445073,1.0727751071115743
2023-06-22,425.1927795410156,0.058058544260179756,1,1.0,0.0036097694639996014,0.0036097694639996014,0.9355858895767302,1.0766475779349647
2023-06-23,421.97833251953125,0.05772272466112627,1,1.0,-0.007559975559684462,-0.007559975559684462,0.9285128831175444,1.0685081485593828
2023-06-26,420.2541809082031,0.04435681783709988,1,1.0,-0.004085877113721992,-0.004085877113721992,0.9247190935786185,1.0641423555693585
2023-06-27,424.8616027832031,0.042308148717148164,1,1.0,0.010963417104008277,0.010963417104008277,0.9348571747055613,1.0758089920715073
2023-06-28,425.07586669921875,0.042436547919431744,1,1.0,0.0005043146158938416,0.0005043146158938416,0.9353286368425385,1.076351538270119
2023-06-29,426.75128173828125,0.05238106741701132,1,1.0,0.003941449445418632,0.003941449445418632,0.9390151873795057,1.0805939234437092
2023-06-30,431.7872314453125,0.05477833730070358,1,1.0,0.01180066685803105,0.01180066685803105,0.9500961927804029,1.0933456523430811
2023-07-03,432.2840270996094,0.040938745614800265,1,1.0,0.0011505566124174749,0.0011505566124174749,0.9511893322374391,1.0946036084130424
2023-07-05,431.64111328125,0.041386220143379004,1,1.0,-0.0014872486098387316,-0.0014872486098387316,0.9497746772253755,1.0929756607181056
2023-07-06,428.2610778808594,0.030986474879636683,1,1.0,-0.00783066139065458,-0.00783066139065458,0.9423373133306053,1.0844169384107951
2023-07-07,427.1798400878906,0.03195182455631529,1,1.0,-0.0025247164610872064,-0.0025247164610872064,0.9399581788037429,1.0816790931157076
2023-07-10,428.2610778808594,0.028343746407037074,1,1.0,0.0025311067880597893,0.0025311067880597893,0.9423373133306053,1.0844169384107951
2023-07-11,430.98846435546875,0.03303924993665408,1,1.0,0.006368513543432819,0.006368513543432819,0.9483386012730334,1.0913230623697923
2023-07-12,434.4561767578125,0.031988896825756896,1,1.0,0.008045951780935923,0.008045951780935923,0.9559688879308764,1.100103795107043
2023-07-13,437.9044189453125,0.03336688770108309,1,1.0,0.00793691601586377,0.00793691601586377,0.9635563327081624,1.1088352265375405
2023-07-14,437.63165283203125,0.031494713885168446,1,1.0,-0.0006228896112494553,-0.0006228896112494553,0.9629561434786649,1.1081445445943428
2023-07-17,439.1511535644531,0.022400859634622572,1,1.0,0.0034720997043717894,0.0034720997043717894,0.9662996232197602,1.11199213294003
2023-07-18,442.41436767578125,0.03351836859468915,1,1.0,0.007430731047480155,0.007430731047480155,0.9734799358311876,1.1202550474068211
2023-07-19,443.3982238769531,0.04121877566897525,1,1.0,0.0022238341994644806,0.0022238341994644806,0.9756447938049815,1.1227463088933671
2023-07-20,440.4564514160156,0.039637592486251094,1,1.0,-0.006634605874636712,-0.006634605874636712,0.9691717751244442,1.1152973296366566
2023-07-21,440.4564514160156,0.03589823865653763,1,1.0,0.0,0.0,0.9691717751244442,1.1152973296366566
2023-07-24,442.4241027832031,0.04845218033256615,1,1.0,0.004467300594330537,0.004467300594330537,0.973501356771466,1.1202796980601977
2023-07-25,443.6319580078125,0.0556277085669632,1,1.0,0.0027300845885451785,0.0027300845885451785,0.9761590978225156,1.123338156398732
2023-07-26,443.70013427734375,0.04434039548580593,1,1.0,0.00015367754351469642,0.00015367754351469642,0.9763091115547485,1.1235107882471436
2023-07-27,440.7584228515625,0.03689354626062702,1,1.0,-0.006629953877684613,-0.006629953877684613,0.9698362271747774,1.116061963539984
2023-07-28,445.0735778808594,0.04293436698759545,1,1.0,0.009790295104014746,0.009790295104014746,0.9793312100413827,1.1269885395174066
2023-07-31,445.9210510253906,0.032733296750735885,1,1.0,0.0019041191988218298,0.0019041191988218298,0.9811959734004279,1.1291344600323538
2023-08-01,444.6449890136719,0.02859453770938014,1,1.0,-0.0028616321404527634,-0.0028616321404527634,0.9783881514668623,1.1259032925706325
2023-08-02,438.45965576171875,0.01579678642897453,1,1.0,-0.01391072294702711,-0.01391072294702711,0.9647780649571528,1.110241163802537
2023-08-03,437.2030944824219,0.02087982556297141,1,1.0,-0.0028658538198090833,-0.0028658538198090833,0.9620131520544273,1.107059374922344
2023-08-04,435.2256774902344,0.018834777878769637,1,1.0,-0.0045228796802740945,-0.0045228796802740945,0.9576620823168439,1.1020522785706508
2023-08-07,439.0245666503906,0.025133007236594063,1,1.0,0.00872855016749674,0.00872855016749674,0.9660210838458558,1.1116715971713589
2023-08-08,437.11541748046875,0.01421604899370732,1,1.0,-0.004348615806372802,-0.004348615806372802,0.9618202292913544,1.1068373644924039
2023-08-09,434.19317626953125,-0.0006053556200855681,0,1.0,-0.006685285153704479,-0.006685285153704479,0.9553901867919402,1.0994378410919974
2023-08-10,434.3489990234375,-0.008119168859812342,0,0.0,0.00035887886411534176,0.0,0.955733056136963,1.0994378410919974
2023-08-11,434.0957336425781,-0.00807966966413709,0,0.0,-0.0005830918948329655,-0.0,0.9551757759383056,1.0994378410919974
2023-08-14,436.49200439453125,-0.006055202515895419,0,0.0,0.005520143521903664,0.0,0.9604484833101308,1.0994378410919974
2023-08-15,431.4073486328125,-0.02487943395869807,0,0.0,-0.011648909282477748,-0.0,0.9492603060575577,1.0994378410919974
2023-08-16,428.2416076660156,-0.03418285278279232,0,0.0,-0.007338171166600516,-0.0,0.9422944714500477,1.0994378410919974
2023-08-17,424.97845458984375,-0.03514081080300202,0,0.0,-0.007619887973886019,-0.0,0.9351142931391863,1.0994378410919974
2023-08-18,425.1830139160156,-0.034676385033974855,0,0.0,0.0004813404631753837,0.0,0.9355644014861678,1.0994378410919974
2023-08-21,427.9493713378906,-0.032716869072581756,0,0.0,0.006506274548449875,0.0,0.941651440339993,1.0994378410919974
2023-08-22,426.7902526855469,-0.03796323735985008,0,0.0,-0.0027085415471461705,-0.0,0.9391009382909021,1.0994378410919974
2023-08-23,431.543701171875,-0.02739785762126934,0,0.0,0.01113766881135958,0.0,0.9495603335220232,1.0994378410919974
2023-08-24,425.56292724609375,-0.03447579176628979,0,0.0,-0.013859022642527807,-0.0,0.9364003553592952,1.0994378410919974
2023-08-25,428.5630187988281,-0.03709624633446773,0,0.0,0.007049701373539774,0.0,0.9430016982306548,1.0994378410919974
2023-08-28,431.28076171875,-0.03283157247897461,0,0.0,0.006341524584970282,0.0,0.9489817666836533,1.0994378410919974
2023-08-29,437.5147705078125,-0.0160357558997255,0,0.0,0.014454641482774644,0.0,0.9626989578947556,1.0994378410919974
2023-08-30,439.31683349609375,0.001954975157032024,1,0.0,0.004118862058507533,0.0,0.966664182106193,1.0994378410919974
2023-08-31,438.6739501953125,0.003364239026331317,1,1.0,-0.0014633705147721887,-0.0014633705147721887,0.9652495942444124,1.0978289561725185
2023-09-01,439.49212646484375,0.009802842973815729,1,1.0,0.0018651125036419636,0.0018651125036419636,0.9670498933317729,1.099876530685536
2023-09-05,437.59271240234375,-0.003261444476721276,0,1.0,-0.004321838659041233,-0.004321838659041233,0.96287045971755,1.095123041775047
2023-09-06,434.6510009765625,-0.005637907988034652,0,0.0,-0.006722487240775843,-0.0,0.9563975753375789,1.095123041775047
2023-09-07,433.3164978027344,-0.002019097753513943,0,0.0,-0.003070286668683142,-0.0,0.953461160612059,1.095123041775047
2023-09-08,433.9691467285156,-0.0008745324514984887,0,0.0,0.0015061714222530664,0.0,0.9548972365644011,1.095123041775047
2023-09-11,436.8232116699219,0.006283125624057639,1,0.0,0.006576654038476404,0.0,0.9611772653315823,1.095123041775047
2023-09-12,434.42694091796875,-0.004731045370297227,0,1.0,-0.005485676328399469,-0.005485676328399469,0.9559045579597572,1.0891155512280968
2023-09-13,434.9335021972656,0.00817360570149761,1,0.0,0.0011660448088843811,0.0,0.9570191855073551,1.0891155512280968
2023-09-14,438.68365478515625,0.024383541748900672,1,1.0,0.008622358519049467,0.008622358519049467,0.9652709480344083,1.0985062959794576
2023-09-15,433.39825439453125,0.01981229804417639,1,1.0,-0.012048318493228405,-0.012048318493228405,0.9536410562202292,1.0852711422586805
2023-09-18,433.6524353027344,0.019919472578910913,1,1.0,0.0005864834609410341,0.0005864834609410341,0.9542003509273768,1.0859076358342519
2023-09-19,432.7530822753906,0.01122495149947822,1,1.0,-0.002073902863513055,-0.002073902863513055,0.9522214320872233,1.0836555688787846
2023-09-20,428.774658203125,0.004649603652125078,1,1.0,-0.009193288818065248,-0.009193288818065248,0.9434673854432938,1.0736932102547772
2023-09-21,421.6877136230469,-0.022838909528893114,0,1.0,-0.016528366228026448,-0.016528366228026448,0.9278734109724884,1.0559468156591407
