Price,Close,mom,signal_raw,signal_shift,ret_daily,strat_ret,wealth_market,wealth_strategy,trade_side_raw,strat_ret_net,wealth_strategy_net,signal_costaware,signal_cost_shift,strat_ret_ca,trade_side_ca,strat_ret_ca_net,wealth_strategy_ca,wealth_strategy_ca_net
Ticker,SPY,,,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
2023-12-26,475.6499938964844,0.046580668892813204,1,1.0,0.004222527236930729,0.004222527236930729,0.9956877653902111,1.1633643976594619,0.0,0.004222527236930729,1.143192662827847,1,1.0,0.004222527236930729,0.0,0.004222527236930729,1.1759260762015775,1.1566991844449988
2023-12-27,476.510009765625,0.04743590758418814,1,1.0,0.0018080855254416495,0.0018080855254416495,0.9974880540266725,1.165467859987684,0.0,0.0018080855254416495,1.145259652934297,1,1.0,0.0018080855254416495,0.0,0.0018080855254416495,1.178052251118947,1.1587905954976838
2023-12-28,476.69000244140625,0.0485691423446597,1,1.0,0.00037773115379002853,0.00037773115379002853,0.9978648363402117,1.1659080935071424,0.0,0.00037773115379002853,1.1456922531843892,1,1.0,0.00037773115379002853,0.0,0.00037773115379002853,1.1784972381549872,1.1592283068063223
2023-12-29,475.30999755859375,0.04143296212751113,1,1.0,-0.002894973411954771,-0.002894973411954771,0.9949760441702822,1.1625328205756564,0.0,-0.002894973411954771,1.1423755045731379,1,1.0,-0.002894973411954771,0.0,-0.002894973411954771,1.1750855199844663,1.1558723716797326
2024-01-02,472.6499938964844,0.029514240062792796,1,1.0,-0.005596355380219964,-0.005596355380219964,0.9894078046322998,1.1560268737705455,0.0,-0.005596355380219964,1.1359823652718886,1,1.0,-0.005596355380219964,0.0,-0.005596355380219964,1.1685093238124826,1.1494036991136352
2024-01-03,468.7900085449219,0.02649500982905373,1,1.0,-0.008166688673242328,-0.008166688673242328,0.9813276191209916,1.1465859621945598,0.0,-0.008166688673242328,1.1267051509564197,1,1.0,-0.008166688673242328,0.0,-0.008166688673242328,1.1589664719531252,1.140016876943101
2024-01-04,467.2799987792969,0.023390259599251895,1,1.0,-0.0032210792425203527,-0.0032210792425203527,0.9781666850969291,1.1428927179519697,0.0,-0.0032210792425203527,1.1230759443822331,1,1.0,-0.0032210792425203527,0.0,-0.0032210792425203527,1.15523334910754,1.1363447922446566
2024-01-05,467.9200134277344,0.02893834853441013,1,1.0,0.00136965984015891,0.00136965984015891,0.9795064407224877,1.1444580922093586,0.0,0.00136965984015891,1.124614176400702,1,1.0,0.00136965984015891,0.0,0.00136965984015891,1.1568156258318247,1.1379011980711677
2024-01-08,474.6000061035156,0.03572440635643126,1,1.0,0.014275928543528549,0.014275928543528549,0.9934898046781679,1.1607962941548025,0.0,0.014275928543528549,1.1406690880220376,1,1.0,0.014275928543528549,0.0,0.014275928543528549,1.1733302430442372,1.1541457942644273
2024-01-09,473.8800048828125,0.029726189293595606,1,1.0,-0.0015170695563498926,-0.0015170695563498926,0.9919826115409467,1.1590352854358164,0.0,-0.0015170695563498926,1.13893861367473,1,1.0,-0.0015170695563498926,0.0,-0.0015170695563498926,1.17155021945297,1.1523948748163595
2024-01-10,476.55999755859375,0.031537495686491335,1,1.0,0.0056554246817059894,0.0056554246817059894,0.9975926944860786,1.1655901221960383,0.0,0.0056554246817059894,1.145379795221454,1,1.0,0.0056554246817059894,0.0,0.0056554246817059894,1.1781758334799226,1.1589121572344674
2024-01-11,476.3500061035156,0.026395173106866343,1,1.0,-0.00044064012118916196,-0.00044064012118916196,0.9971531151202828,1.165076516423337,0.0,-0.00044064012118916196,1.14487509492968,1,1.0,-0.00044064012118916196,0.0,-0.00044064012118916196,1.177656681937876,1.158401494041056
2024-01-12,476.67999267578125,0.013134947238642392,1,1.0,0.00069273972507089,0.00069273972507089,0.9978438826951048,1.1658836112090107,0.0,0.00069273972507089,1.145668195388182,1,1.0,0.00069273972507089,0.0,0.00069273972507089,1.1784724915039495,1.1592039647735597
2024-01-16,474.92999267578125,0.006186273277564824,1,1.0,-0.0036712260361014826,-0.0036712260361014826,0.99418057225299,1.1616033889404762,0.0,-0.0036712260361014826,1.1414621884805396,1,1.0,-0.0036712260361014826,0.0,-0.0036712260361014826,1.174146052610311,1.154948264996931
2024-01-17,472.2900085449219,0.006306909972394248,1,1.0,-0.0055586805878179435,-0.0055586805878179435,0.9886542400052215,1.1551464067316293,0.0,-0.0055586805878179435,1.1351171647717047,1,1.0,-0.0055586805878179435,0.0,-0.0055586805878179435,1.1676193497404028,1.1485282764963585
2024-01-18,476.489990234375,0.009576856584065485,1,1.0,0.00889280233217904,0.00889280233217904,0.9974461467364586,1.1654188953914206,0.0,0.00889280233217904,1.145211537341883,1,1.0,0.00889280233217904,0.0,0.00889280233217904,1.1780027578168717,1.1587419114321589
2024-01-19,482.42999267578125,0.015984323975290593,1,1.0,0.01246616416534696,0.01246616416534696,1.009880474147768,1.1799471986627674,0.0,0.01246616416534696,1.1594879323704363,1,1.0,0.01246616416534696,0.0,0.01246616416534696,1.1926879335830483,1.1731869783253401
2024-01-22,483.45001220703125,0.03243924769277062,1,1.0,0.002114336891851476,0.002114336891851476,1.012015701690619,1.182442004555337,0.0,0.002114336891851476,1.1619394804815038,1,1.0,0.002114336891851476,0.0,0.002114336891851476,1.195209677681489,1.1756674908346532
2024-01-23,484.8599853515625,0.025724503555133227,1,1.0,0.0029164817642561847,0.0029164817642561847,1.0149672270297407,1.1858905750989133,0.0,0.0029164817642561847,1.1653282557874973,1,1.0,0.0029164817642561847,0.0,0.0029164817642561847,1.1986954849109095,1.1790963036325013
2024-01-24,485.3900146484375,0.02478627869362726,1,1.0,0.0010931594952936496,0.0010931594952936496,1.0160767480913802,1.1871869426414619,0.0,0.0010931594952936496,1.1666021454354454,1,1.0,0.0010931594952936496,0.0,0.0010931594952936496,1.2000058502622055,1.1803852439526827
2024-01-25,488.0299987792969,0.026027551858871067,1,1.0,0.0054388925424671,0.0054388925424671,1.0216030803391485,1.1936439248503088,0.0,0.0054388925424671,1.1729471691442803,1,1.0,0.0054388925424671,0.0,0.0054388925424671,1.2065325531321136,1.1868052324532552
2024-01-26,487.4100036621094,0.022874637831523437,1,1.0,-0.0012704037021049608,-0.0012704037021049608,1.0203052320038037,1.192127515189184,0.0,-0.0012704037021049608,1.171457052718226,1,1.0,-0.0012704037021049608,0.0,-0.0012704037021049608,1.2049997697099044,1.185297510692269
2024-01-29,491.2699890136719,0.03058588704943066,1,1.0,0.007919380649885843,0.007919380649885843,1.028385417515112,1.2015684267651696,0.0,0.007919380649885843,1.180734267033695,1,1.0,0.007919380649885843,0.0,0.007919380649885843,1.2145426215692618,1.1946843328628032
2024-01-30,490.8900146484375,0.03277864376905537,1,1.0,-0.0007734532410523798,-0.0007734532410523798,1.0275900094808839,1.200639069771142,0.0,-0.0007734532410523798,1.1798210242880363,1,1.0,-0.0007734532410523798,0.0,-0.0007734532410523798,1.2136032296422128,1.193760300393516
2024-01-31,482.8800048828125,0.021643946087871235,1,1.0,-0.016317320635176435,-0.016317320635176435,1.0108224938146804,1.1810478571025662,0.0,-0.016317320635176435,1.160569506342606,1,1.0,-0.016317320635176435,0.0,-0.016317320635176435,1.1938004766202552,1.1742813308104505
2024-02-01,489.20001220703125,0.04353762514150006,1,1.0,0.013088152875065706,0.013088152875065706,1.024052293143282,1.1965055920090935,0.0,0.013088152875065706,1.1757592174637577,1,1.0,0.013088152875065706,0.0,0.013088152875065706,1.2094251197605874,1.1896505043864334
2024-02-02,494.3500061035156,0.05793102079039403,1,1.0,0.010527378920638375,0.010527378920638375,1.03483287966775,1.209101659756836,0.0,0.010527378920638375,1.188136880265432,1,1.0,0.010527378920638375,0.0,0.010527378920638375,1.2221571962724456,1.2021744060292379
2024-02-05,492.54998779296875,0.052637146645658994,1,1.0,-0.003641181932482751,-0.003641181932482751,1.0310648648831646,1.2046991006387946,0.0,-0.003641181932482751,1.183810657723693,1,1.0,-0.003641181932482751,0.0,-0.003641181932482751,1.2177070995707246,1.197797070302311
2024-02-06,493.9800109863281,0.04083439661521093,1,1.0,0.0029033057127196837,0.0029033057127196837,1.0340583613955645,1.2081967104197875,0.0,0.0029033057127196837,1.1872476219690407,1,1.0,0.0029033057127196837,0.0,0.0029033057127196837,1.2212424755493276,1.2012746413791986
2024-02-07,498.1000061035156,0.05110998769971853,1,1.0,0.008340408570300495,0.008340408570300495,1.042682830615139,1.2182735646179816,0.0,0.008340408570300495,1.1971497522103802,1,1.0,0.008340408570300495,0.0,0.008340408570300495,1.2314281367588142,1.2112937626934424
2024-02-08,498.32000732421875,0.04566058812552676,1,1.0,0.000441680823142665,0.000441680823142665,1.0431433636260419,1.218811652688815,0.0,0.000441680823142665,1.1976785102983616,1,1.0,0.000441680823142665,0.0,0.000441680823142665,1.231972034951899,1.2118287679196165
2024-02-09,501.20001220703125,0.05216753602416335,1,1.0,0.0057794285609300555,0.0057794285609300555,1.0491721361749269,1.2258556875647593,0.0,0.0057794285609300555,1.204600407687592,1,1.0,0.0057794285609300555,0.0,0.0057794285609300555,1.2390921293169672,1.2188324457118878
2024-02-12,500.9800109863281,0.05097763422824153,1,1.0,-0.0004389489532020674,-0.0004389489532020674,1.0487116031640242,1.2253175994939258,0.0,-0.0004389489532020674,1.2040716495996107,1,1.0,-0.0004389489532020674,0.0,-0.0004389489532020674,1.2385482311238827,1.2182974404857139
2024-02-13,494.0799865722656,0.04032171939403595,1,1.0,-0.01377305334094614,-0.01377305334094614,1.034267642314377,1.208441234836496,0.0,-0.01377305334094614,1.1874879065433541,1,1.0,-0.01377305334094614,0.0,-0.01377305334094614,1.221489640271279,1.201517764852766
2024-02-14,498.57000732421875,0.05564377459574654,1,1.0,0.009087639398436487,0.009087639398436487,1.0436666936892012,1.2194231130128912,0.0,0.009087639398436487,1.1982793684280244,1,1.0,0.009087639398436487,0.0,0.009087639398436487,1.2325900976509903,1.2124367250305632
2024-02-15,502.010009765625,0.053558353909380685,1,1.0,0.00689973803251509,0.00689973803251509,1.0508677204689179,1.2278368130434743,0.0,0.00689973803251509,1.2065471821599454,1,1.0,0.00689973803251509,0.0,0.00689973803251509,1.2410946464262542,1.2208022208142746
2024-02-16,499.510009765625,0.03540413603870274,1,1.0,-0.004979980381600746,-0.004979980381600746,1.045634419837325,1.2217222098027105,0.0,-0.004979980381600746,1.2005386008633132,1,1.0,-0.004979980381600746,0.0,-0.004979980381600746,1.2349140194353418,1.214722649704805
2024-02-20,496.760009765625,0.02753127980663672,1,1.0,-0.0055053951797489065,-0.0055053951797489065,1.0398777891425732,1.2149961462378704,0.0,-0.0055053951797489065,1.1939291614370178,1,1.0,-0.0055053951797489065,0.0,-0.0055053951797489065,1.2281153297453382,1.2080351214843883
2024-02-21,497.2099914550781,0.025471283415068546,1,1.0,0.0009058331600915182,0.0009058331600915182,1.0408197449264212,1.2160967300365162,0.0,0.0009058331600915182,1.1950106620622476,1,1.0,0.0009058331600915182,0.0,0.0009058331600915182,1.2292277973354382,1.209129399755984
2024-02-22,507.5,0.045550968673256476,1,1.0,0.020695498324175388,0.020695498324175388,1.0623600282133145,1.241264457875022,0.0,0.020695498324175388,1.2197420032163286,1,1.0,0.020695498324175388,0.0,0.020695498324175388,1.2546672791552236,1.2341529352223453
2024-02-23,507.8500061035156,0.04061227255249533,1,1.0,0.0006896671990455072,0.0006896671990455072,1.0630927030783504,1.2421205172569594,0.0,0.0006896671990455072,1.220583219267245,1,1.0,0.0006896671990455072,0.0,0.0006896671990455072,1.2555325820233727,1.2350040900203738
2024-02-26,505.989990234375,0.03811983018950493,1,1.0,-0.003662529972996542,-0.003662529972996542,1.059199094189252,1.2375712136324317,0.0,-0.003662529972996542,1.2161127966421421,1,1.0,-0.003662529972996542,0.0,-0.003662529972996542,1.2509341563096383,1.2304808505239009
2024-02-27,506.92999267578125,0.031876572989020024,1,1.0,0.0018577490850577583,0.0018577490850577583,1.061166820337376,1.2398703104222513,0.0,0.0018577490850577583,1.2183720290774311,1,1.0,0.0018577490850577583,0.0,0.0018577490850577583,1.2532580780939901,1.2327667751981428
2024-02-28,506.260009765625,0.03131046600773724,1,1.0,-0.0013216478011486288,-0.0013216478011486288,1.0597643315426253,1.2382316385527723,0.0,-0.0013216478011486288,1.21676177036422,1,1.0,-0.0013216478011486288,0.0,-0.0013216478011486288,1.2516017123108054,1.231137491700373
2024-02-29,508.0799865722656,0.0521868402804726,1,1.0,0.003594944833748892,0.003594944833748892,1.0635741258512958,1.242683012984772,0.0,0.003594944833748892,1.221135961804494,1,1.0,0.003594944833748892,0.0,0.003594944833748892,1.2561011514203884,1.2355633630657958
2024-03-01,512.8499755859375,0.04834415942102943,1,1.0,0.00938826393429193,0.00938826393429193,1.0735592404584717,1.254349649097334,0.0,0.00938826393429193,1.23260030851357,1,1.0,0.00938826393429193,0.0,0.00938826393429193,1.2678937605580909,1.247163158025799
2024-03-04,512.2999877929688,0.03631026897508405,1,1.0,-0.0010724145835053767,-0.0010724145835053767,1.072407939872747,1.2530044662408273,0.0,-0.0010724145835053767,1.2312784499670868,1,1.0,-0.0010724145835053767,0.0,-0.0010724145835053767,1.2665340527989328,1.2458256820671214
2024-03-05,507.17999267578125,0.02970257891664363,1,1.0,-0.00999413476319777,-0.00999413476319777,1.0616901504005356,1.2404817707463278,0.0,-0.00999413476319777,1.2189728872070944,1,1.0,-0.00999413476319777,0.0,-0.00999413476319777,1.2538761407930812,1.2333747323090898
2024-03-06,509.75,0.03192434645722608,1,1.0,0.005067249026642129,0.005067249026642129,1.0670699987817482,1.2467676007917095,0.0,0.005067249026642129,1.2251497263832978,1,1.0,0.005067249026642129,0.0,0.005067249026642129,1.2602298434470447,1.239624549220868
2024-03-07,514.8099975585938,0.03354746285950738,1,1.0,0.00992642973731006,0.00992642973731006,1.0776621941494469,1.259143551779723,0.0,0.00992642973731006,1.2373110890599262,1,1.0,0.00992642973731006,0.0,0.00992642973731006,1.2727394264408831,1.2519295952093537
